person_id,name,team_id,team,team_abbreviation,position,rank,avg_speed,speed_runs,sprints,total_distance
482978,Nikola Vasilj,285023_44037,Bosnia and Herzegovina,BIH,GK,722,3.31,34.0,7.0,22744.03
426506,Meschack Elia,285023_20014,Congo DR,COD,FW,723,3.31,86.0,41.0,6530.78
389782,Pervis Estupinan,285023_43927,Ecuador,ECU,DF,724,3.31,144.0,70.0,11017.23
405893,Aurelien Tchouameni,285023_43946,France,FRA,MF,725,3.31,462.0,114.0,33560.45
331732,Maxime Crepeau,285023_43899,Canada,CAN,GK,726,3.3,90.0,16.0,28143.54
418798,Pape Matar Sarr,285023_43879,Senegal,SEN,MF,727,3.29,157.0,44.0,10328.88
416902,Mohamed Abdelmoneim,285023_43855,Egypt,EGY,DF,728,3.29,26.0,10.0,1530.7
339112,Jason Geria,285023_43976,Australia,AUS,DF,729,3.24,78.0,29.0,7925.03
477777,Oumar Diakite,285023_43854,Côte d'Ivoire,CIV,FW,730,3.24,46.0,22.0,4173.12
372266,Sofyan Amrabat,285023_43872,Morocco,MAR,MF,731,3.24,263.0,81.0,18860.83
477862,Gilson Benchimol,285023_43850,Cabo Verde,CPV,FW,732,3.24,123.0,54.0,9993.83
493221,Miro Muheim,285023_43971,Switzerland,SUI,DF,733,3.23,150.0,44.0,12070.06
416906,Mostafa Shoubir,285023_43855,Egypt,EGY,GK,734,3.23,60.0,14.0,29414.93
477855,Joao Paulo,285023_43850,Cabo Verde,CPV,MF,735,3.17,122.0,58.0,12421.69
519954,Jovo Lukic,285023_44037,Bosnia and Herzegovina,BIH,FW,736,3.16,100.0,42.0,8269.19
448377,Dodi Lukebakio,285023_43935,Belgium,BEL,FW,737,3.16,232.0,101.0,20237.33
369530,Jhon Cordoba,285023_43926,Colombia,COL,FW,738,3.15,104.0,33.0,9864.95
408042,Theo Hernandez,285023_43946,France,FRA,DF,739,3.15,221.0,92.0,22364.76
448346,Arthur Theate,285023_43935,Belgium,BEL,DF,740,3.15,249.0,82.0,27207.18
486213,Brandon Thomas Asante,285023_43860,Ghana,GHA,FW,741,3.14,102.0,49.0,7440.82
485070,Raul Rangel,285023_43911,Mexico,MEX,GK,742,3.14,71.0,12.0,25833.63
274281,Kim Seunggyu,285023_43822,Korea Republic,KOR,GK,743,3.14,37.0,14.0,15687.05
514202,Taha Ali,285023_43970,Sweden,SWE,FW,744,3.13,61.0,26.0,4821.78
390650,Eloy Room,285023_1895293,Curaçao,CUW,GK,745,3.12,15.0,1.0,15611.7
448332,Mike Maignan,285023_43946,France,FRA,GK,746,3.12,75.0,8.0,31413.91
480983,Zineddine Belaid,285023_43843,Algeria,ALG,DF,747,3.1,37.0,12.0,3781.0
419459,Mahmoud Abunada,285023_43834,Qatar,QAT,GK,748,3.1,20.0,2.0,16005.91
442433,Ross Stewart,285023_43967,Scotland,SCO,FW,749,3.1,22.0,7.0,1157.14
395986,Ronwen Williams,285023_43883,South Africa,RSA,GK,750,3.09,36.0,7.0,20708.63
395471,Nadiem Amiri,285023_43948,Germany,GER,MF,752,3.08,80.0,26.0,5438.68
308370,Alisson,285023_43924,Brazil,BRA,GK,753,3.07,16.0,2.0,26656.8
430667,Nico Schlotterbeck,285023_43948,Germany,GER,DF,754,3.07,158.0,40.0,15443.46
405527,Ayumu Seko,285023_43819,Japan,JPN,DF,755,3.05,105.0,26.0,9712.91
477859,Fiston Mayele,285023_20014,Congo DR,COD,FW,756,3.03,72.0,35.0,5777.74
494314,Telmo Arcanjo,285023_43850,Cabo Verde,CPV,MF,757,3.03,58.0,27.0,6515.91
372243,Philipp Lienhart,285023_43934,Austria,AUT,DF,758,3.03,212.0,58.0,20886.37
441181,Ugurcan Cakir,285023_43972,Türkiye,TUR,GK,759,3.03,55.0,10.0,15872.23
405530,Zion Suzuki,285023_43819,Japan,JPN,GK,760,3.02,38.0,5.0,20433.26
372090,Orbelin Pineda,285023_43911,Mexico,MEX,MF,761,3.0,87.0,32.0,5754.74
498455,Junnosuke Suzuki,285023_43819,Japan,JPN,DF,762,3.0,68.0,34.0,5757.46
514188,Malick Thiaw,285023_43948,Germany,GER,DF,763,3.0,69.0,20.0,5108.07
424081,Bart Verbruggen,285023_43960,Netherlands,NED,GK,764,2.99,35.0,6.0,21588.04
439641,Reece James,285023_43942,England,ENG,DF,765,2.99,239.0,96.0,26574.9
441241,Orlando Mosquera,285023_43914,Panama,PAN,GK,766,2.98,31.0,11.0,15112.23
504931,Lucas Herrington,285023_43976,Australia,AUS,DF,767,2.98,210.0,41.0,23286.35
373235,Orjan Nyland,285023_43961,Norway,NOR,GK,768,2.97,60.0,6.0,32935.89
485069,Ederson Silva,285023_43924,Brazil,BRA,MF,769,2.93,63.0,33.0,4509.03
405873,Yahia Fofana,285023_43854,Côte d'Ivoire,CIV,GK,770,2.93,16.0,5.0,19966.03
477856,Jovane Cabral,285023_43850,Cabo Verde,CPV,MF,771,2.92,190.0,61.0,14327.66
505495,Alexandro Maidana,285023_43928,Paraguay,PAR,DF,772,2.91,101.0,38.0,8335.08
406304,Timothy Weah,285023_43921,USA,USA,FW,773,2.9,167.0,75.0,10834.46
382312,Cameron Burgess,285023_43976,Australia,AUS,DF,774,2.9,147.0,33.0,15035.64
395216,Ruben Neves,285023_43963,Portugal,POR,MF,775,2.9,123.0,36.0,9241.31
504329,Steve Kapuadi,285023_20014,Congo DR,COD,DF,776,2.9,211.0,60.0,19496.83
364752,Vozinha,285023_43850,Cabo Verde,CPV,GK,777,2.89,44.0,9.0,21320.84
430854,Wilfried Singo,285023_43854,Côte d'Ivoire,CIV,DF,778,2.88,173.0,65.0,18230.23
358106,Thibaut Courtois,285023_43935,Belgium,BEL,GK,779,2.88,55.0,13.0,29790.48
271116,Alberto Quintero,285023_43914,Panama,PAN,MF,780,2.86,17.0,8.0,1246.31
484012,Matej Kovar,285023_43995,Czechia,CZE,GK,781,2.86,19.0,2.0,14358.61
400511,Kou Itakura,285023_43819,Japan,JPN,DF,782,2.86,116.0,34.0,13382.22
489521,Stjepan Radeljic,285023_44037,Bosnia and Herzegovina,BIH,DF,783,2.86,186.0,63.0,20111.1
430401,Tsuyoshi Watanabe,285023_43819,Japan,JPN,DF,784,2.85,100.0,28.0,9543.84
485802,Alex Arce,285023_43928,Paraguay,PAR,FW,785,2.85,122.0,46.0,7712.6
448081,Goncalo Ramos,285023_43963,Portugal,POR,FW,786,2.83,101.0,40.0,6429.87
511022,Kojo Peprah Oppong,285023_43860,Ghana,GHA,DF,787,2.83,63.0,16.0,5660.9
485675,Evann Guessand,285023_43854,Côte d'Ivoire,CIV,FW,788,2.82,32.0,14.0,2736.85
370986,Jonathan Osorio,285023_43899,Canada,CAN,MF,789,2.82,29.0,11.0,2036.53
523288,Ayoube Amaimouni,285023_43872,Morocco,MAR,FW,790,2.77,73.0,35.0,4598.41
441313,Lionel Mpasi,285023_20014,Congo DR,COD,GK,791,2.77,37.0,7.0,18909.7
499913,Matt Freese,285023_43921,USA,USA,GK,792,2.76,26.0,6.0,24114.67
470759,Kevin Castano,285023_43926,Colombia,COL,MF,793,2.76,48.0,15.0,3167.34
403001,Diogo Costa,285023_43963,Portugal,POR,GK,794,2.76,40.0,8.0,23794.16
411376,Inaki Williams,285023_43860,Ghana,GHA,FW,795,2.75,117.0,64.0,12856.69
472877,Irfan Can Kahveci,285023_43972,Türkiye,TUR,FW,796,2.74,13.0,6.0,1019.59
483183,Mahmoud Saber,285023_43855,Egypt,EGY,MF,797,2.74,123.0,30.0,6589.64
308300,Emiliano Martinez,285023_43922,Argentina,ARG,GK,798,2.72,56.0,12.0,31299.07
390276,Haji Wright,285023_43921,USA,USA,FW,799,2.72,7.0,4.0,549.32
418881,Cucho Hernandez,285023_43926,Colombia,COL,FW,800,2.7,99.0,31.0,7494.21
339820,Kalidou Koulibaly,285023_43879,Senegal,SEN,DF,801,2.65,167.0,44.0,16073.86
520037,Derrick Luckassen,285023_43860,Ghana,GHA,DF,802,2.64,147.0,39.0,18059.74
397894,Yazeed Abulaila,285023_43820,Jordan,JOR,GK,803,2.64,9.0,2.0,13586.57
424106,Haissem Hassan,285023_43855,Egypt,EGY,FW,804,2.64,184.0,62.0,15396.81
423700,Joe Scally,285023_43921,USA,USA,DF,805,2.63,164.0,53.0,11427.62
494557,Patrick Beach,285023_43976,Australia,AUS,GK,806,2.62,23.0,5.0,19047.75
290821,Axel Witsel,285023_43935,Belgium,BEL,MF,807,2.62,84.0,21.0,5128.36
356956,Yassine Bounou,285023_43872,Morocco,MAR,GK,808,2.6,38.0,5.0,28036.99
484003,Mojmir Chytil,285023_43995,Czechia,CZE,FW,809,2.6,17.0,8.0,1627.26
433872,Raphinha,285023_43924,Brazil,BRA,FW,810,2.6,189.0,108.0,15809.52
314197,Neymar Jr,285023_43924,Brazil,BRA,FW,811,2.59,71.0,18.0,5846.42
380007,Alireza Beiranvand,285023_43817,IR Iran,IRN,GK,812,2.59,19.0,0.0,13335.74
358003,Vladimir Darida,285023_43995,Czechia,CZE,MF,813,2.57,135.0,49.0,7507.52
360642,Camilo Vargas,285023_43926,Colombia,COL,GK,814,2.57,27.0,9.0,23127.14
447866,Gavi,285023_43969,Spain,ESP,MF,815,2.56,122.0,45.0,10707.89
466865,Derrick Etienne,285023_43908,Haiti,HAI,FW,816,2.56,26.0,8.0,1841.93
493983,Aimar Sher,285023_43818,Iraq,IRQ,MF,817,2.56,41.0,6.0,3139.09
368535,Max Crocombe,285023_43978,New Zealand,NZL,GK,818,2.56,19.0,2.0,13059.58
368545,Jamshid Iskanderov,285023_44005,Uzbekistan,UZB,MF,819,2.55,34.0,8.0,2148.93
386339,Guillermo Martinez,285023_43911,Mexico,MEX,FW,820,2.54,89.0,46.0,9361.92
419681,Kristian Thorstvedt,285023_43961,Norway,NOR,MF,821,2.52,137.0,44.0,9451.89
369029,Dominik Livakovic,285023_43938,Croatia,CRO,GK,822,2.52,30.0,5.0,17297.82
485804,Gustavo Caballero,285023_43928,Paraguay,PAR,MF,823,2.52,169.0,57.0,12413.4
441258,Ismael Kone,285023_43899,Canada,CAN,MF,824,2.51,198.0,44.0,16975.03
466346,Brandley Kuwas,285023_1895293,Curaçao,CUW,FW,825,2.51,16.0,7.0,839.63
295922,Johny Placide,285023_43908,Haiti,HAI,GK,826,2.51,16.0,4.0,12868.53
396885,Mohammed Alowais,285023_43835,Saudi Arabia,KSA,GK,827,2.51,15.0,1.0,12844.17
506473,Tyrese Noslin,285023_1895293,Curaçao,CUW,FW,828,2.51,42.0,19.0,2453.07
441236,Hernan Galindez,285023_43927,Ecuador,ECU,GK,829,2.51,25.0,3.0,17029.0
433526,Mohammad Abuhasheesh,285023_43820,Jordan,JOR,DF,830,2.5,25.0,12.0,1660.43
229498,Fernando Muslera,285023_43930,Uruguay,URU,GK,831,2.5,22.0,7.0,11069.12
369768,Antonio Sanabria,285023_43928,Paraguay,PAR,FW,832,2.48,113.0,45.0,9967.8
506069,Kevin Yakob,285023_43818,Iraq,IRQ,MF,833,2.45,47.0,15.0,3609.05
390272,Auston Trusty,285023_43921,USA,USA,DF,834,2.43,145.0,44.0,12844.54
441362,Mortadha Ben Ouanes,285023_43888,Tunisia,TUN,DF,835,2.42,38.0,18.0,3378.97
463809,Jarell Quansah,285023_43942,England,ENG,DF,836,2.42,147.0,56.0,12442.79
403002,Diogo Dalot,285023_43963,Portugal,POR,DF,837,2.42,86.0,39.0,7881.23
464458,Youssef Amyn,285023_43818,Iraq,IRQ,MF,838,2.41,52.0,18.0,3954.85
482670,Mohammad Ghorbani,285023_43817,IR Iran,IRN,MF,839,2.39,191.0,53.0,12481.86
494800,Sultan Mandash,285023_43835,Saudi Arabia,KSA,FW,840,2.38,107.0,50.0,8464.47
466359,Godfried Roemeratoe,285023_1895293,Curaçao,CUW,MF,841,2.36,19.0,6.0,1454.14
422968,Mohanad Ali,285023_43818,Iraq,IRQ,FW,842,2.36,36.0,16.0,2367.96
433755,David Zima,285023_43995,Czechia,CZE,DF,843,2.36,23.0,9.0,2311.48
434029,Ali Yousif,285023_43818,Iraq,IRQ,FW,844,2.35,69.0,22.0,4539.67
356673,Lucas Mendes,285023_43834,Qatar,QAT,DF,845,2.35,17.0,9.0,1535.0
390535,Mehdi Torabi,285023_43817,IR Iran,IRN,MF,846,2.34,65.0,18.0,3461.66
519985,Denis Visinsky,285023_43995,Czechia,CZE,FW,847,2.33,92.0,46.0,6956.61
441422,Nico Paz,285023_43922,Argentina,ARG,FW,848,2.32,110.0,39.0,9189.47
448585,Yang Hyunjun,285023_43822,Korea Republic,KOR,MF,849,2.31,37.0,21.0,2936.45
386366,Almoez Ali,285023_43834,Qatar,QAT,FW,850,2.3,38.0,11.0,2859.04
448580,Kim Moonhwan,285023_43822,Korea Republic,KOR,DF,851,2.29,109.0,52.0,8571.36
345059,Abdulaziz Hatem,285023_43834,Qatar,QAT,MF,852,2.28,86.0,28.0,5826.99
481220,Azizbek Amonov,285023_44005,Uzbekistan,UZB,FW,853,2.27,36.0,16.0,2708.07
481181,Arya Yousefi,285023_43817,IR Iran,IRN,DF,854,2.27,84.0,31.0,5813.32
506483,Yassin Fortune,285023_43908,Haiti,HAI,FW,855,2.25,24.0,5.0,1501.22
431219,Saed Alrosan,285023_43820,Jordan,JOR,DF,856,2.24,36.0,12.0,2425.08
489551,Mohammad Abualnadi,285023_43820,Jordan,JOR,DF,857,2.24,115.0,31.0,8415.95
466352,Kenji Gorre,285023_1895293,Curaçao,CUW,FW,858,2.2,32.0,8.0,2257.01
484276,Ahmed Maknazi,285023_43818,Iraq,IRQ,DF,859,2.2,55.0,16.0,4276.36
416989,Ali Alipour,285023_43817,IR Iran,IRN,FW,860,2.2,51.0,27.0,4655.69
491167,Amer Jamous,285023_43820,Jordan,JOR,MF,861,2.19,48.0,10.0,2136.97
485379,Shurandy Sambo,285023_1895293,Curaçao,CUW,DF,862,2.18,9.0,4.0,726.32
514334,Stepan Chaloupek,285023_43995,Czechia,CZE,DF,863,2.18,141.0,46.0,10873.66
495054,Jose Manuel Lopez,285023_43922,Argentina,ARG,FW,864,2.18,43.0,17.0,3081.24
336170,Kaan Ayhan,285023_43972,Türkiye,TUR,MF,865,2.18,13.0,7.0,1239.03
510908,Luca Jaquez,285023_43971,Switzerland,SUI,DF,866,2.18,96.0,39.0,9611.83
494374,Hazem Mastouri,285023_43888,Tunisia,TUN,FW,867,2.17,106.0,39.0,10041.14
511828,Castrop Jens,285023_43822,Korea Republic,KOR,DF,868,2.16,40.0,32.0,5519.79
332897,Rodrigo Aguirre,285023_43930,Uruguay,URU,FW,869,2.15,12.0,4.0,898.68
483182,Hossam Abdelmaguid,285023_43855,Egypt,EGY,DF,870,2.15,62.0,26.0,6751.69
45191,Mohammad Aldaoud,285023_43820,Jordan,JOR,MF,871,2.14,28.0,7.0,1620.24
489691,Gustaf Nilsson,285023_43970,Sweden,SWE,FW,872,2.14,11.0,2.0,713.65
486076,Oguz Aydin,285023_43972,Türkiye,TUR,FW,873,2.13,103.0,55.0,10321.84
402895,Matias Vina,285023_43930,Uruguay,URU,DF,874,2.12,71.0,30.0,5227.49
442428,Aaron Hickey,285023_43967,Scotland,SCO,DF,875,2.11,103.0,30.0,8361.39
269514,Anibal Godoy,285023_43914,Panama,PAN,MF,876,2.1,18.0,4.0,1239.04
423658,Yeremy Pino,285023_43969,Spain,ESP,FW,877,2.1,114.0,45.0,8846.84
441239,Jorge Gutierrez,285023_43914,Panama,PAN,DF,878,2.1,117.0,43.0,9490.21
483936,David Doudera,285023_43995,Czechia,CZE,DF,879,2.09,114.0,34.0,10486.58
419662,Jorgen Strand Larsen,285023_43961,Norway,NOR,FW,880,2.08,120.0,47.0,11703.54
385139,Farrukh Sayfiev,285023_44005,Uzbekistan,UZB,DF,881,2.07,71.0,31.0,5770.14
419567,Callan Elliot,285023_43978,New Zealand,NZL,DF,882,2.07,19.0,8.0,1875.73
411653,Dylan Bronn,285023_43888,Tunisia,TUN,DF,883,2.04,38.0,13.0,5012.71
419436,Ahmed Alganehi,285023_43834,Qatar,QAT,MF,884,2.04,51.0,24.0,4200.63
520218,Kento Shiogai,285023_43819,Japan,JPN,FW,885,2.04,20.0,11.0,1755.39
382739,Marcos Llorente,285023_43969,Spain,ESP,DF,886,2.02,196.0,83.0,20573.67
479056,Mustafa Saadoon,285023_43818,Iraq,IRQ,DF,887,2.01,26.0,15.0,2482.84
448821,Mory Diaw,285023_43879,Senegal,SEN,GK,888,2.0,15.0,4.0,12541.47
389879,Luca Zidane,285023_43843,Algeria,ALG,GK,889,1.99,42.0,13.0,13382.13
484848,Pascal Gross,285023_43948,Germany,GER,MF,890,1.99,58.0,15.0,3218.51
406249,Ozan Kabak,285023_43972,Türkiye,TUR,DF,891,1.98,100.0,33.0,10366.33
486614,Alhashmi Alhussein,285023_43834,Qatar,QAT,DF,892,1.97,50.0,20.0,4072.3
494345,Dan Burn,285023_43942,England,ENG,DF,893,1.97,31.0,8.0,3938.06
424056,Sontje Hansen,285023_1895293,Curaçao,CUW,FW,894,1.96,59.0,26.0,4910.75
436863,Frans Putros,285023_43818,Iraq,IRQ,DF,895,1.95,106.0,32.0,10283.22
434024,Munaf Younus,285023_43818,Iraq,IRQ,DF,896,1.95,63.0,22.0,8749.67
506038,Kamogelo Sebelebele,285023_43883,South Africa,RSA,FW,897,1.94,27.0,11.0,1742.93
385030,Fidel Escobar,285023_43914,Panama,PAN,DF,898,1.93,106.0,45.0,9536.99
433571,Ahmed Basil,285023_43818,Iraq,IRQ,GK,899,1.87,10.0,2.0,7048.26
442431,Scott Mckenna,285023_43967,Scotland,SCO,DF,900,1.87,63.0,17.0,9598.73
403236,Mehdi Ghayedi,285023_43817,IR Iran,IRN,FW,901,1.86,50.0,24.0,4683.23
485503,Yuito Suzuki,285023_43819,Japan,JPN,MF,902,1.86,32.0,14.0,2226.64
485767,Redouane Halhal,285023_43872,Morocco,MAR,DF,903,1.86,154.0,62.0,19377.5
419300,Khalid Alghannam,285023_43835,Saudi Arabia,KSA,FW,904,1.85,10.0,4.0,790.29
494349,Benjamin Asare,285023_43860,Ghana,GHA,GK,905,1.85,8.0,2.0,10835.06
367536,Baba Rahman,285023_43860,Ghana,GHA,DF,906,1.83,2.0,1.0,168.97
477778,Simon Adingra,285023_43854,Côte d'Ivoire,CIV,FW,907,1.82,35.0,14.0,2769.08
466361,Roshon Van Eijma,285023_1895293,Curaçao,CUW,DF,908,1.82,18.0,5.0,1852.02
347085,Jalal Hassan,285023_43818,Iraq,IRQ,GK,909,1.8,9.0,2.0,7078.62
448159,Wout Weghorst,285023_43960,Netherlands,NED,FW,910,1.8,109.0,30.0,7013.96
401167,Caglar Soyuncu,285023_43972,Türkiye,TUR,DF,911,1.8,9.0,3.0,1394.51
479110,Abduvohid Nematov,285023_44005,Uzbekistan,UZB,GK,912,1.79,20.0,2.0,9231.32
335807,Jean Michael Seri,285023_43854,Côte d'Ivoire,CIV,MF,913,1.77,28.0,7.0,2281.37
448160,Luka Sucic,285023_43938,Croatia,CRO,MF,914,1.76,31.0,17.0,2774.75
448157,Guus Til,285023_43960,Netherlands,NED,MF,915,1.75,56.0,28.0,4267.29
402044,Marten De Roon,285023_43960,Netherlands,NED,MF,916,1.75,23.0,4.0,1374.64
464339,Keisuke Goto,285023_43819,Japan,JPN,FW,917,1.75,15.0,10.0,1396.31
406606,Awer Mabil,285023_43976,Australia,AUS,FW,918,1.75,55.0,20.0,3742.93
477790,Mohamed Amoura,285023_43843,Algeria,ALG,FW,919,1.74,57.0,24.0,3799.52
484698,Assane Diao,285023_43879,Senegal,SEN,FW,920,1.72,23.0,12.0,1835.5
433806,Edouard Mendy,285023_43879,Senegal,SEN,GK,921,1.72,18.0,2.0,9883.83
429640,Angelo Stiller,285023_43948,Germany,GER,MF,922,1.71,85.0,18.0,5947.34
491218,Jamie Leweling,285023_43948,Germany,GER,MF,924,1.71,55.0,20.0,4276.01
395552,Yerry Mina,285023_43926,Colombia,COL,DF,925,1.7,7.0,3.0,384.52
430465,Ibrahim Adel,285023_43855,Egypt,EGY,FW,926,1.7,18.0,8.0,1006.49
477853,Gedeon Kalulu,285023_20014,Congo DR,COD,DF,927,1.7,20.0,6.0,1186.84
398569,Riechedly Bazoer,285023_1895293,Curaçao,CUW,DF,928,1.69,60.0,15.0,8506.82
463495,Kendry Paez,285023_43927,Ecuador,ECU,MF,929,1.69,33.0,15.0,2319.6
482783,Wagner Pina,285023_43850,Cabo Verde,CPV,DF,930,1.68,134.0,74.0,11150.18
418781,Bamba Dieng,285023_43879,Senegal,SEN,FW,931,1.68,28.0,15.0,1882.12
441132,Carl Starfelt,285023_43970,Sweden,SWE,DF,932,1.66,8.0,3.0,1116.66
321697,Mathew Leckie,285023_43976,Australia,AUS,FW,933,1.64,100.0,31.0,7358.47
394993,Duckens Nazon,285023_43908,Haiti,HAI,FW,935,1.63,27.0,8.0,2597.09
484850,Maximilian Beier,285023_43948,Germany,GER,FW,936,1.62,46.0,16.0,3573.92
390278,Alex Zendejas,285023_43921,USA,USA,FW,937,1.62,53.0,20.0,3064.71
520072,Fares Ghedjemis,285023_43843,Algeria,ALG,FW,938,1.62,5.0,4.0,300.02
523354,Bara Sapoko Ndiaye,285023_43879,Senegal,SEN,MF,939,1.62,56.0,15.0,3984.92
430196,Amir Hadziahmetovic,285023_44037,Bosnia and Herzegovina,BIH,MF,940,1.61,21.0,5.0,1349.67
494411,Kai Trewin,285023_43976,Australia,AUS,DF,941,1.6,98.0,41.0,8815.94
486260,Christopher Operi,285023_43854,Côte d'Ivoire,CIV,DF,942,1.6,142.0,55.0,10698.42
520071,Nadhir Benbouali,285023_43843,Algeria,ALG,FW,943,1.6,66.0,35.0,5586.09
448569,Shuto Machino,285023_43819,Japan,JPN,FW,944,1.59,27.0,8.0,2487.67
489685,Jacob Widell Zetterstrom,285023_43970,Sweden,SWE,GK,945,1.58,17.0,8.0,10559.21
433365,Aymen Dahmen,285023_43888,Tunisia,TUN,GK,946,1.57,9.0,0.0,7797.05
403304,Takefusa Kubo,285023_43819,Japan,JPN,MF,947,1.57,85.0,32.0,7808.85
485063,Samed Bazdar,285023_44037,Bosnia and Herzegovina,BIH,FW,948,1.57,28.0,13.0,3649.89
492189,Andres Gomez,285023_43926,Colombia,COL,FW,949,1.56,16.0,6.0,1042.07
463468,Alan Minda,285023_43927,Ecuador,ECU,MF,950,1.55,80.0,31.0,6170.77
394829,Fabian Balbuena,285023_43928,Paraguay,PAR,DF,951,1.55,2.0,1.0,90.04
483512,Jorrel Hato,285023_43960,Netherlands,NED,DF,952,1.55,45.0,17.0,4437.91
419005,Jordy Alcivar,285023_43927,Ecuador,ECU,MF,953,1.54,63.0,23.0,5065.44
463489,Yaimar Medina,285023_43927,Ecuador,ECU,DF,954,1.52,58.0,28.0,5486.23
418561,Francisco Trincao,285023_43963,Portugal,POR,FW,955,1.52,56.0,32.0,4066.95
511010,Samir Chergui,285023_43843,Algeria,ALG,DF,956,1.52,20.0,6.0,2625.06
395286,Ken Sema,285023_43970,Sweden,SWE,MF,957,1.52,22.0,7.0,2294.51
430194,Dennis Hadzikadunic,285023_44037,Bosnia and Herzegovina,BIH,DF,958,1.52,32.0,11.0,3338.81
419055,Brenden Aaronson,285023_43921,USA,USA,FW,959,1.5,127.0,70.0,10271.7
419211,Lyle Foster,285023_43883,South Africa,RSA,FW,960,1.49,66.0,16.0,5968.5
406135,Cesar Huerta,285023_43911,Mexico,MEX,FW,961,1.49,21.0,7.0,1580.4
448390,Mathieu Choiniere,285023_43899,Canada,CAN,MF,963,1.48,132.0,43.0,7597.41
360496,Kristoffer Nordfeldt,285023_43970,Sweden,SWE,GK,964,1.47,8.0,1.0,9861.15
499290,Luka Vuskovic,285023_43938,Croatia,CRO,DF,965,1.47,81.0,21.0,7008.12
356189,Jordan Henderson,285023_43942,England,ENG,MF,966,1.46,35.0,6.0,1790.68
335658,Alex Sandro,285023_43924,Brazil,BRA,DF,967,1.45,31.0,8.0,1822.47
448124,Christian Fassnacht,285023_43971,Switzerland,SUI,FW,968,1.42,31.0,14.0,1743.81
386458,Alejandro Romero Gamarra,285023_43928,Paraguay,PAR,FW,969,1.41,35.0,11.0,2181.02
463125,Ramon Sosa,285023_43928,Paraguay,PAR,MF,970,1.41,36.0,16.0,2289.64
412144,Alphonso Davies,285023_43899,Canada,CAN,DF,971,1.4,37.0,17.0,2589.59
498416,Nick Woltemade,285023_43948,Germany,GER,FW,972,1.4,37.0,13.0,4199.08
463221,Nkosinathi Sibisi,285023_43883,South Africa,RSA,DF,973,1.39,101.0,38.0,9387.59
441148,Matheus Nunes,285023_43963,Portugal,POR,MF,974,1.39,6.0,2.0,432.75
419654,Jens Petter Hauge,285023_43961,Norway,NOR,MF,975,1.39,26.0,14.0,1718.66
423933,Jayden Nelson,285023_43899,Canada,CAN,FW,976,1.39,19.0,5.0,1462.29
519836,Igor Thiago,285023_43924,Brazil,BRA,FW,977,1.38,95.0,43.0,7498.81
403109,Marcus Thuram,285023_43946,France,FRA,FW,978,1.38,5.0,2.0,295.8
485666,Maghnes Akliouche,285023_43946,France,FRA,MF,979,1.38,24.0,5.0,1369.75
370171,Abdoulaye Seck,285023_43879,Senegal,SEN,DF,980,1.38,51.0,16.0,6142.53
448522,Alidu Seidu,285023_43860,Ghana,GHA,DF,981,1.36,73.0,34.0,8378.97
436599,Miles Robinson,285023_43921,USA,USA,DF,982,1.36,134.0,43.0,11909.05
386473,Lawrence Ati Zigi,285023_43860,Ghana,GHA,GK,983,1.36,7.0,1.0,7025.37
463287,Marco Friedl,285023_43934,Austria,AUT,DF,984,1.36,30.0,12.0,2757.1
477802,Ousmane Diomande,285023_43854,Côte d'Ivoire,CIV,DF,985,1.35,75.0,24.0,8979.4
482984,Haris Tabakovic,285023_44037,Bosnia and Herzegovina,BIH,FW,986,1.34,12.0,3.0,2264.93
419003,Jackson Porozo,285023_43927,Ecuador,ECU,DF,987,1.33,28.0,13.0,3226.38
491216,Samu Costa,285023_43963,Portugal,POR,DF,988,1.32,33.0,7.0,2859.94
489417,Isidro Pitta,285023_43928,Paraguay,PAR,FW,989,1.31,77.0,23.0,6037.06
447864,Borja Iglesias,285023_43969,Spain,ESP,FW,990,1.3,6.0,2.0,251.6
419077,Mark Mckenzie,285023_43921,USA,USA,DF,991,1.3,148.0,50.0,11338.0
448203,Ollie Watkins,285023_43942,England,ENG,FW,992,1.27,26.0,9.0,1546.81
485756,Zakaria El Ouahdi,285023_43872,Morocco,MAR,DF,993,1.25,36.0,15.0,2847.13
500038,Mateo Chavez,285023_43911,Mexico,MEX,DF,994,1.24,96.0,41.0,8450.23
430594,Roger Ibanez,285023_43924,Brazil,BRA,DF,995,1.24,65.0,30.0,5075.62
433067,Morten Thorsby,285023_43961,Norway,NOR,MF,996,1.23,107.0,30.0,6152.57
430766,Alexis Vega,285023_43911,Mexico,MEX,FW,997,1.22,28.0,10.0,1915.42
394376,Deiver Machado,285023_43926,Colombia,COL,DF,998,1.22,117.0,56.0,10069.09
492358,Tomas Araujo,285023_43963,Portugal,POR,DF,999,1.22,113.0,39.0,10213.3
484728,Marc Pubill,285023_43969,Spain,ESP,DF,1000,1.21,6.0,3.0,455.66
315614,Santiago Arias,285023_43926,Colombia,COL,DF,1001,1.21,80.0,50.0,9047.2
448420,Luiz Henrique,285023_43924,Brazil,BRA,FW,1002,1.2,60.0,26.0,3896.86
368664,Sergio Rochet,285023_43930,Uruguay,URU,GK,1003,1.2,6.0,3.0,3079.43
483549,Warren Zaire Emery,285023_43946,France,FRA,MF,1004,1.18,40.0,13.0,3061.82
514336,Armando Gonzalez,285023_43911,Mexico,MEX,FW,1005,1.18,25.0,14.0,2086.01
